id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0000185,2000185,"   185 Eunike",185,Eunike,,N,N,7.7,160.464,0.062,2.016,"JPL 86",2459000.5,59000,20200531.0000000,J2000,.1284428940822561,2.739787275901576,2.387881069015037,23.23849991022361,153.7831710833105,223.4859821085653,272.6385173575691,3.091693482788116,.2173345675407526,2459402.467729436551,20210706.9677294,1656.432311130148,4.53506450685872,1.42111,553.0533787,3.3138E-8,7.1642E-9,9.0311E-8,4.0448E-6,9.3424E-6,1.8469E-5,1.7612E-5,8.0844E-9,8.5245E-10,8.1876E-5,6.497E-6,MBA,.41358
a0000186,2000186,"   186 Celuta",186,Celuta,,N,N,9.1,49.99,0.1929,1.6,"JPL 72",2459000.5,59000,20200531.0000000,J2000,.1503214224566615,2.361842696766801,2.006807142969938,13.18435006024865,14.75299680183653,315.5296337184699,295.5501509807871,2.716878250563664,.2715361273496859,2459237.852759090558,20210123.3527591,1325.790433537376,3.62981638203251,1.0193,396.680981,4.365E-8,6.9516E-9,1.0365E-7,5.5165E-6,1.7486E-5,2.4063E-5,1.8192E-5,7.9966E-9,1.1988E-9,6.7307E-5,5.8533E-6,MBA,.4508
a0000187,2000187,"   187 Lamberta",187,Lamberta,,N,N,8.3,147.294,0.044,1.389,"JPL 90",2459000.5,59000,20200531.0000000,J2000,.2412956175936222,2.727125382078189,2.069081978754389,10.58457663827469,21.69147863326249,196.8222874160737,163.9267711861075,3.385168785401989,.2188499318293981,2458251.462658220544,20180512.9626582,1644.962815344323,4.50366273879349,1.0647,414.349299,3.3855E-8,7.7894E-9,9.0928E-8,3.337E-6,1.7231E-5,1.8446E-5,8.2465E-6,9.6689E-9,9.3764E-10,3.6565E-5,7.0477E-6,MBA,.45652
a0000188,2000188,"   188 Menippe",188,Menippe,,N,N,9.4,35.752,0.242,0.371,"JPL 63",2459000.5,59000,20200531.0000000,J2000,.1793971699059402,2.760638772732754,2.26538798977189,11.70492515168628,240.8944614203426,70.17071789847242,287.3670492786485,3.255889555693618,.2148768847130164,2459338.521238619305,20210504.0212386,1675.37797507073,4.58693490779118,1.2827,499.188359,3.9876E-8,9.471E-9,1.118E-7,4.3949E-6,2.1166E-5,2.407E-5,1.3437E-5,1.117E-8,1.1058E-9,6.3243E-5,8.6217E-6,MBA,.43695
a0000189,2000189,"   189 Phthia",189,Phthia,,N,N,9.3,38.490,0.170,0.317,"JPL 76",2459000.5,59000,20200531.0000000,J2000,.03566134700549521,2.450068801055491,2.362696047353714,5.175021146636595,203.357843353084,168.1126569236233,336.5911598240987,2.537441554757268,.2570020892020295,2459091.584240788018,20200830.0842408,1400.766823015994,3.83509054898287,1.36242,530.2129914,3.8347E-8,6.5154E-9,9.5008E-8,4.2752E-6,4.6433E-5,7.7601E-5,6.3089E-5,6.7478E-9,1.0252E-9,.00024554,5.5876E-6,MBA,.48007
a0000190,2000190,"   190 Ismene",190,Ismene,,N,N,7.7,159,0.066,,"JPL 104",2459000.5,59000,20200531.0000000,J2000,.1667079236509023,3.986862468638434,3.32222090461001,6.176684878091375,175.4558550523275,271.1249637586897,308.828094775698,4.651504032666858,.1238104186860319,2459413.808554864576,20210718.3085549,2907.671291484087,7.96077013411112,2.34663,913.2379971,3.8027E-8,2.9787E-8,1.6023E-7,4.9558E-6,3.9362E-5,4.2349E-5,1.8302E-5,3.4753E-8,1.3875E-9,.00015048,3.2586E-5,OMB,.47367
a0000191,2000191,"   191 Kolga",191,Kolga,,N,N,9.0,94.536,0.046,0.433,"JPL 103",2459000.5,59000,20200531.0000000,J2000,.08999509184590328,2.896592914991795,2.635913769566915,11.50651828319813,159.2557899027755,226.2249525531796,247.3299247033675,3.157272060416674,.1999276576331299,2459564.054220714093,20211215.5542207,1800.651316890858,4.92991462530009,1.65163,642.7648471,8.0723E-9,9.0106E-9,1.9984E-8,2.2812E-7,1.6609E-6,1.1685E-5,1.1669E-5,9.8215E-9,9.3289E-10,5.8907E-5,8.402E-6,MBA,.32428
a0000192,2000192,"   192 Nausikaa",192,Nausikaa,,N,N,7.3,98.776,0.327,1.237,"JPL 106",2459000.5,59000,20200531.0000000,J2000,.2452561618320423,2.403337756211447,1.813904362536995,6.798427968533712,343.0993215195913,30.67382541866083,104.0022740975301,2.992771149885899,.2645342199668776,2458607.347559795658,20190503.8475598,1360.882535518753,3.72589332106435,.817786,318.25777762,2.5364E-8,2.9555E-9,6.0693E-8,3.275E-6,2.9028E-5,2.9957E-5,8.3522E-6,3.6804E-9,4.8797E-10,3.1153E-5,2.5103E-6,MBA,.53347
a0000193,2000193,"   193 Ambrosia",193,Ambrosia,,N,N,9.7,26.302,0.343,0.202,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.2971415438576385,2.599717671240761,1.827233548814296,11.99350138274422,349.5131962269044,82.49982622372147,299.2485117785008,3.372201793667225,.2351336548871586,2459258.870024702138,20210213.3700247,1531.044121152139,4.19177035223036,.886108,344.84665036,4.2327E-8,6.97E-9,1.0878E-7,4.3952E-6,2.2702E-5,2.3573E-5,6.773E-6,9.041E-9,9.4561E-10,2.9104E-5,6.1572E-6,MBA,.34648
a0000194,2000194,"   194 Prokne",194,Prokne,,N,N,7.8,161.667,0.057,1.252,"JPL 128",2459000.5,59000,20200531.0000000,J2000,.2380444676333291,2.615586921139708,1.992960924948308,18.5110871645447,159.2675465641141,162.9949842542655,8.815509008703415,3.238212917331108,.2329970048696316,2458962.664711028642,20200423.1647110,1545.084239179083,4.23021010042186,.987698,384.38243066,2.8705E-8,5.1017E-9,7.4992E-8,3.4619E-6,1.0463E-5,1.2833E-5,8.9986E-6,6.3162E-9,6.8169E-10,3.8566E-5,4.5205E-6,MBA,.46693
a0000195,2000195,"   195 Eurykleia",195,Eurykleia,,N,N,9.2,93.109,0.051,0.719,"JPL 40",2459000.5,59000,20200531.0000000,J2000,.04335957823160052,2.877101650693666,2.752351736590147,6.970582201110238,6.973411685605395,118.373188011046,37.03205761533656,3.001851564797185,.2019627448988047,2458817.139164644490,20191129.6391646,1782.506967710215,4.88023810461387,1.77512,690.8234504,3.4314E-8,9.4053E-9,9.9912E-8,4.3613E-6,3.0529E-5,5.9331E-5,5.0001E-5,9.8131E-9,9.9033E-10,.00024761,8.7406E-6,MBA,.41498
a0000196,2000196,"   196 Philomela",196,Philomela,,N,N,6.5,144.626,0.342,4.085,"JPL 110",2459000.5,59000,20200531.0000000,J2000,.01572406943053383,3.114626366892731,3.065651765649538,7.262362347355005,72.3244669806756,201.1711813156802,162.1308993881119,3.163600968135924,.1793061312408939,2458096.287197760167,20171208.7871978,2007.739487259071,5.49689113554845,2.05073,798.0825941,3.6553E-8,7.3228E-9,1.1334E-7,4.0393E-6,2.9862E-5,.00012692,.00012349,7.4379E-9,6.3235E-10,.00068818,7.0806E-6,MBA,.44962
a0000197,2000197,"   197 Arete",197,Arete,,N,N,9.4,31.729,0.373,0.449,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.164435963858075,2.740095342632617,2.2895251239038,8.793284520292667,81.60587515732243,245.937510576463,325.3898773253819,3.190665561361434,.2172979164431773,2459159.774986346538,20201106.2749863,1656.711697436541,4.53582942487759,1.2946,503.819482,3.6088E-8,8.0622E-9,9.9777E-8,3.9995E-6,2.7287E-5,3.0015E-5,1.4507E-5,9.3879E-9,9.5904E-10,6.7123E-5,7.3118E-6,MBA,.43619
a0000198,2000198,"   198 Ampella",198,Ampella,,N,N,8.5,54.323,0.268,0.343,"JPL 74",2459000.5,59000,20200531.0000000,J2000,.2271360687385591,2.459257378501245,1.900671325532178,9.320996636917791,268.259324589694,89.14691617970273,128.3155328771765,3.017843431470313,.25556307161709,2458498.410507706561,20190114.9105077,1408.65422270158,3.85668507242048,.924224,359.68025408,3.2163E-8,4.4161E-9,7.8827E-8,4.3352E-6,2.3025E-5,2.5257E-5,1.1306E-5,5.4192E-9,6.8838E-10,4.3546E-5,3.7943E-6,MBA,.42137
a0000199,2000199,"   199 Byblis",199,Byblis,,N,N,8.5,76.129,0.107,0.594,"JPL 107",2459000.5,59000,20200531.0000000,J2000,.1805418689886241,3.165432366282871,2.593939290717079,15.48087583661184,88.58171456158217,180.3554177086056,331.3054972218887,3.736925441848663,.1750066356250971,2459164.462370201672,20201110.9623702,2057.06485765031,5.63193663969968,1.57787,614.0596679,4.3245E-8,1.244E-8,1.4066E-7,4.7067E-6,1.6607E-5,2.0697E-5,1.4492E-5,1.4686E-8,1.0317E-9,8.3191E-5,1.2126E-5,MBA,.41962
a0000200,2000200,"   200 Dynamene",200,Dynamene,,N,N,8.3,128.301,0.053,1.946,"JPL 92",2459000.5,59000,20200531.0000000,J2000,.1320431973617592,2.73703288062883,2.375626307786333,6.899690943270676,324.2697986817258,86.76120117573008,313.4543988614005,3.098439453471328,.2176627199115726,2459214.342780047539,20201230.8427800,1653.935042924453,4.52822735913608,1.39836,544.1997612,3.6685E-8,8.3334E-9,9.9902E-8,3.9939E-6,3.4376E-5,3.8031E-5,1.7466E-5,9.4338E-9,9.9407E-10,8.0721E-5,7.5536E-6,MBA,.40485
a0000201,2000201,"   201 Penelope",201,Penelope,,N,N,8.3,85.877,0.040,3.141,"JPL 94",2459000.5,59000,20200531.0000000,J2000,.1792372717717131,2.678166941332822,2.198139605419133,5.755872446232437,156.9252663012895,180.7167832537897,34.34804629519657,3.158194277246511,.2248783295322958,2458847.759420831549,20191230.2594208,1600.865680338037,4.38293136300626,1.18893,462.6958881,3.0023E-8,6.3871E-9,7.8455E-8,2.9393E-6,3.5901E-5,3.7658E-5,1.2656E-5,7.5318E-9,8.0445E-10,5.5956E-5,5.7268E-6,MBA,.4663
a0000202,2000202,"   202 Chryseis",202,Chryseis,,N,N,7.5,86.15,0.2562,2.4,"JPL 75",2459000.5,59000,20200531.0000000,J2000,.1039062750739842,3.069170830625043,2.750264722049069,8.850481586640074,136.7263508439454,.2535893843190408,268.7981588166741,3.388076939201018,.1833042274020956,2459498.043578104534,20211010.5435781,1963.948159309523,5.37699701385222,1.76396,686.4803132,3.7902E-8,1.1185E-8,1.1546E-7,3.9325E-6,2.8921E-5,3.6232E-5,2.2442E-5,1.2347E-8,1.002E-9,.00012356,1.0735E-5,MBA,.44066
a0000203,2000203,"   203 Pompeja",203,Pompeja,,N,N,8.8,124.592,0.036,1.079,"JPL 108",2459000.5,59000,20200531.0000000,J2000,.05865641189539307,2.736745229625292,2.576217574183639,3.172192342903021,347.7240929110352,59.81831551980974,349.5986540361459,2.897272885066946,.2176970376173199,2459048.278996341412,20200717.7789963,1653.67431702414,4.52751353052468,1.5873,617.729541,3.6074E-8,8.361E-9,9.9592E-8,4.4505E-6,7.0305E-5,7.9982E-5,3.8211E-5,8.8515E-9,9.9763E-10,.00017556,7.5782E-6,MBA,.43164
a0000204,2000204,"   204 Kallisto",204,Kallisto,,N,N,8.9,48.566,0.194,0.255,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.1741069404707791,2.671373928720675,2.206269187137714,8.285504672112216,205.1050656813648,55.30105692069675,186.8027908802685,3.136478670303637,.2257366362066204,2459767.753433160939,20220707.2534332,1594.778792001163,4.36626637098197,1.20391,468.5256547,3.3036E-8,8.4954E-9,8.776E-8,4.0695E-6,2.5761E-5,2.8224E-5,1.2468E-5,9.9745E-9,1.0768E-9,5.65E-5,7.6075E-6,MBA,.46224
a0000205,2000205,"   205 Martha",205,Martha,,N,N,9.5,76.983,0.061,0.601,"JPL 41",2459000.5,59000,20200531.0000000,J2000,.03636853055779864,2.776959744936676,2.67596579959517,10.69526384505752,211.7781015891198,176.3286949169113,137.4620903011609,2.877953690278182,.2129853331493329,2458355.093632018875,20180824.5936320,1690.257233570112,4.62767209738566,1.68075,654.0974775,3.462E-8,1.0054E-8,9.4687E-8,3.7975E-6,2.1253E-5,5.9216E-5,5.5188E-5,1.042E-8,1.1567E-9,.00025898,9.1798E-6,MBA,.41283
a0000206,2000206,"   206 Hersilia",206,Hersilia,,N,N,8.7,113,0.057,,"JPL 96",2459000.5,59000,20200531.0000000,J2000,.0386883539020707,2.739824262191127,2.633824971505997,3.779710872527625,145.0447151331328,302.9950139321902,289.7780991148702,2.845823552876257,.2173301666898148,2459323.611613793378,20210419.1116138,1656.465853237076,4.53515634014258,1.65266,643.1656922,3.6847E-8,8.7455E-9,1.0114E-7,4.3807E-6,5.6626E-5,7.837E-5,5.4907E-5,9.0838E-9,1.0406E-9,.00025302,7.9311E-6,MBA,.45939
a0000207,2000207,"   207 Hedda",207,Hedda,,N,N,10.1,57.880,0.058,0.149,"JPL 51",2459000.5,59000,20200531.0000000,J2000,.02959086190736915,2.284635840422588,2.217031496760017,3.801714167609662,29.17080898850201,193.9547413246116,73.72736339139826,2.35224018408516,.2854161841537321,2458742.184713464998,20190915.6847135,1261.316000938809,3.45329500599263,1.2079,470.078443,3.76E-8,5.4575E-9,8.682E-8,4.2093E-6,4.8558E-5,7.5771E-5,5.7788E-5,5.619E-9,1.0227E-9,.00020251,4.5195E-6,MBA,.43019
a0000208,2000208,"   208 Lacrimosa",208,Lacrimosa,,N,N,9.2,40.056,0.206,0.593,"JPL 40",2459000.5,59000,20200531.0000000,J2000,.01191309814393986,2.892842147875052,2.858379435452491,1.745233557573056,4.233216519099053,108.9052452315553,129.6968944464255,2.927304860297613,.2003166134047107,2458353.040499552118,20180822.5404996,1797.154983209865,4.92034218537951,1.87514,729.7482338,3.5442E-8,9.8546E-9,1.0235E-7,3.9946E-6,.00012916,.00021439,.00017046,9.9719E-9,1.0236E-9,.00085078,9.1831E-6,MBA,.4476
a0000209,2000209,"   209 Dido",209,Dido,,N,N,8.2,179.008,0.028,1.060,"JPL 101",2459000.5,59000,20200531.0000000,J2000,.05607269028397318,3.148564467098098,2.972015986895383,7.168801207628556,.6536476028880224,249.5077620084776,197.7457941316522,3.325112947300813,.1764148699948065,2459920.230892714000,20221206.7308927,2040.644306291176,5.58697962023594,1.96857,766.1083869,3.9099E-8,1.3823E-8,1.2151E-7,4.928E-6,3.2833E-5,5.4606E-5,4.4998E-5,1.4598E-8,1.1617E-9,.00025699,1.3438E-5,MBA,.44098
a0000210,2000210,"   210 Isabella",210,Isabella,,N,N,9.5,86.65,0.0436,2.3,"JPL 109",2459000.5,59000,20200531.0000000,J2000,.1237520690468328,2.721619662998854,2.384813598544202,5.259752509496337,32.56913788018724,14.80162065835694,100.8878712093498,3.058425727453506,.2195143535162609,2458540.904216884722,20190226.4042169,1639.983874554847,4.49003114183394,1.39486,542.8376662,3.4809E-8,8.3938E-9,9.5095E-8,4.0477E-6,4.2804E-5,4.6148E-5,1.6904E-5,9.4326E-9,1.0155E-9,7.688E-5,7.5869E-6,MBA,.43408
a0000211,2000211,"   211 Isolda",211,Isolda,,N,N,8.0,141.125,0.062,2.486,"JPL 100",2459000.5,59000,20200531.0000000,J2000,.1601537389450082,3.041964855362003,2.554782810036467,3.885968825838216,263.6304203446908,173.3902145396584,160.4226980366853,3.529146900687539,.1857688042090394,2458136.938980055192,20180118.4389801,1937.892648514355,5.30566091311254,1.57021,611.0786257,3.5146E-8,9.3334E-9,1.0707E-7,3.9976E-6,6.6956E-5,6.842E-5,1.4165E-5,1.0828E-8,8.5497E-10,7.522E-5,8.9188E-6,MBA,.47541
a0000212,2000212,"   212 Medea",212,Medea,,N,N,8.3,136.12,0.0465,2.5,"JPL 79",2459000.5,59000,20200531.0000000,J2000,.1025249749422605,3.117355785855479,2.797748962024535,4.278522143459472,312.9211972882724,104.5707205398455,275.1491154371193,3.436962609686423,.1790706940074851,2459474.340150300271,20210916.8401503,2010.37920802916,5.50411829713665,1.81387,705.9037879,3.1538E-8,1.3362E-8,9.307E-8,3.5341E-6,3.8998E-5,4.2699E-5,1.8092E-5,1.4732E-8,1.1513E-9,.00010195,1.2926E-5,MBA,.45563
a0000213,2000213,"   213 Lilaea",213,Lilaea,,N,N,8.9,82.096,0.092,0.935,"JPL 106",2459000.5,59000,20200531.0000000,J2000,.1447169660932779,2.753486735273553,2.35501048876668,6.801276874036333,122.0287805533535,162.2401594402144,141.7095797585384,3.151962981780426,.215714625288376,2458343.569207435076,20180813.0692074,1668.871545073671,4.56912127330232,1.33966,521.3554822,3.6755E-8,8.3631E-9,1.0049E-7,4.0927E-6,3.3974E-5,3.681E-5,1.5603E-5,9.5734E-9,9.8277E-10,7.1361E-5,7.6032E-6,MBA,.47254
a0000214,2000214,"   214 Aschera",214,Aschera,,N,N,9.3,24.957,1.000,0.152,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.03074964756040018,2.611486544094127,2.531184253254505,3.435858741679585,341.9708200129292,131.6899531711815,134.0017380558807,2.691788834933749,.2335459740903437,2458426.729723814275,20181104.2297238,1541.452390272159,4.22026664003329,1.54898,602.8165466,3.7354E-8,7.5823E-9,9.8288E-8,4.6525E-6,6.7838E-5,.00010594,7.9722E-5,7.8154E-9,1.0171E-9,.0003415,6.7133E-6,MBA,.44606
a0000215,2000215,"   215 Oenone",215,Oenone,,N,N,9.5,35.210,0.243,0.395,"JPL 33",2459000.5,59000,20200531.0000000,J2000,.03388310639790803,2.765659884798664,2.671950736661605,1.681909757346486,24.90699952743121,316.3862302893454,30.35023707008816,2.859369032935723,.2142919803243274,2458858.869701823869,20200110.3697018,1679.950875693742,4.59945482736137,1.66326,647.2908942,3.8146E-8,9.9743E-9,1.068E-7,4.0426E-6,.00013172,.0001431,5.633E-5,1.0312E-8,1.1593E-9,.0002628,9.0881E-6,MBA,.44439
a0000216,2000216,"   216 Kleopatra",216,Kleopatra,,N,N,7.30,122,0.1164,30,"JPL 117",2459000.5,59000,20200531.0000000,J2000,.2510698891809875,2.792816680918599,2.091624506337553,13.11461338019869,215.3476027034791,179.9841268768108,155.2355613385408,3.494008855499644,.2111739917151397,2458265.392612590552,20180526.8926126,1704.755387138853,4.6673658785458,1.09855,427.5227035,1.9268E-8,5.3883E-9,5.3331E-8,2.5221E-6,1.2912E-5,1.3826E-5,6.9447E-6,6.7412E-9,6.1115E-10,3.1506E-5,4.9336E-6,MBA,.40344
a0000217,2000217,"   217 Eudora",217,Eudora,,N,N,9.9,65.392,0.049,0.293,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.3104545260597036,2.866251702698703,1.976410888769559,10.52154767873448,162.5735082550134,155.3123560732061,273.4475775533566,3.756092516627847,.2031105982262597,2459426.634446958924,20210731.1344470,1772.433359676139,4.85265806892851,.969121,377.15281957,1.9324E-8,8.7628E-9,5.7715E-8,3.8341E-7,9.8483E-7,2.3915E-6,5.3522E-6,1.1483E-8,9.3144E-10,2.7501E-5,8.1282E-6,MBA,.43555
a0000218,2000218,"   218 Bianca",218,Bianca,,N,N,8.5,60.62,0.1746,1.4,"JPL 81",2459000.5,59000,20200531.0000000,J2000,.1174355696849487,2.666160913026855,2.353058787333803,15.19930928803238,170.5774093974314,62.62967264451432,127.3729480730804,2.979263038719907,.2263990176408405,2458437.896198091527,20181115.3961981,1590.112906634181,4.35349187305731,1.38675,539.6814975,3.272E-8,8.8259E-9,8.7224E-8,4.2891E-6,1.4863E-5,2.4545E-5,1.9219E-5,9.8624E-9,1.1242E-9,8.4597E-5,7.8958E-6,MBA,.42895
a0000219,2000219,"   219 Thusnelda",219,Thusnelda,,N,N,9.2,37.674,0.189,0.509,"JPL 38",2459000.5,59000,20200531.0000000,J2000,.2235658407870958,2.353573266738253,1.827394680505884,10.86373780671295,200.8109515463108,142.7273630916598,260.1466812853357,2.879751852970622,.2729684729658637,2459366.305316744954,20210531.8053167,1318.833622390598,3.61076967115838,.833871,324.51757707,3.3355E-8,4.5253E-9,7.8495E-8,3.8772E-6,1.9256E-5,2.086E-5,9.4405E-6,5.537E-9,7.8727E-10,3.5019E-5,3.8037E-6,MBA,.42284
a0000220,2000220,"   220 Stephania",220,Stephania,,N,N,11.2,31.738,0.069,0.219,"JPL 37",2459000.5,59000,20200531.0000000,J2000,.257317159187567,2.348768802599684,1.74439028672635,7.594171805039813,257.8827147141118,78.61409422604008,152.786206156213,2.953147318473018,.2738064466751102,2458442.491932580375,20181119.9919326,1314.797384691107,3.59971905459578,.754377,293.58089709,3.3829E-8,6.3537E-9,7.9255E-8,3.7301E-6,2.8153E-5,2.8962E-5,8.5371E-6,7.9887E-9,1.111E-9,2.9987E-5,5.3351E-6,MBA,.44916
a0000221,2000221,"   221 Eos",221,Eos,,N,N,7.7,95.469,0.166,1.684,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.1035475647806103,3.013450194280063,2.701414765074706,10.88838539441248,141.7332162339766,192.3447366739485,331.9393270471366,3.325485623485421,.1884117775991402,2459149.432690463568,20201026.9326905,1910.708579831598,5.231234989272,1.69189,658.4328313,3.9497E-8,1.3337E-8,1.2142E-7,4.4203E-6,2.4525E-5,3.4237E-5,2.5968E-5,1.4719E-8,1.2509E-9,.00013825,1.2685E-5,MBA,.45432
a0000222,2000222,"   222 Lucia",222,Lucia,,N,N,9.6,55.350,0.128,1.037,"JPL 50",2459000.5,59000,20200531.0000000,J2000,.13122242216426,3.14303559057963,2.730598847435295,2.149038654956461,80.13650007559617,181.4105115996347,236.4490332230113,3.555472333723964,.1768805685948636,2459698.999375926229,20220429.4993759,2035.271612138259,5.57226998532035,1.7151,667.465467,3.0011E-8,1.1086E-8,9.4168E-8,3.3859E-6,9.9252E-5,.00010028,1.5501E-5,1.254E-8,9.3579E-10,8.8445E-5,1.0768E-5,MBA,.45425
a0000223,2000223,"   223 Rosa",223,Rosa,,N,N,9.8,79.806,0.020,0.307,"JPL 47",2459000.5,59000,20200531.0000000,J2000,.1180757100213752,3.096983736443041,2.731305182837877,1.923107507427009,47.63629031773172,64.37738790636722,199.9750896634653,3.462662290048204,.1808404948847767,2459885.395335187482,20221101.8953352,1990.704572166624,5.45025207985386,1.74861,680.5065537,2.7297E-8,1.2261E-8,8.6453E-8,3.8137E-6,8.8256E-5,8.9856E-5,1.6548E-5,1.3709E-8,1.0739E-9,9.1568E-5,1.1822E-5,MBA,.46578
a0000224,2000224,"   224 Oceana",224,Oceana,,N,N,8.6,58.236,0.166,0.822,"JPL 48",2459000.5,59000,20200531.0000000,J2000,.0440555231075694,2.645022810467831,2.528494946921217,5.842101827197385,352.7945368493931,284.958259779976,321.5692373767618,2.761550674014444,.2291183860194886,2459168.233211161715,20201114.7332112,1571.240118500916,4.30182099521127,1.52014,591.5928838,3.3718E-8,7.8872E-9,9.0275E-8,4.385E-6,3.7609E-5,6.42E-5,5.2974E-5,8.2346E-9,1.0248E-9,.00023123,7.0279E-6,MBA,.45078
a0000225,2000225,"   225 Henrietta",225,Henrietta,,N,N,8.8,95.934,0.062,1.249,"JPL 104",2459000.5,59000,20200531.0000000,J2000,.2636019942895564,3.392071765279767,2.497914883178724,20.85485973082143,197.0489074268616,103.7452823601051,20.62328164651575,4.28622864738081,.1577634976021404,2458869.777228509949,20200121.2772285,2281.896671103696,6.24749259713538,1.58162,615.5190554,3.0927E-8,9.6133E-9,1.0712E-7,3.3141E-6,9.8901E-6,1.1821E-5,7.0597E-6,1.2147E-8,6.7067E-10,4.4362E-5,9.7005E-6,OMB,.42073
a0000226,2000226,"   226 Weringia",226,Weringia,,N,N,9.8,31.494,0.352,0.310,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.2041277045169522,2.711750861309549,2.158207382768563,15.97033087662073,134.9509801840672,154.1849679794931,323.714640130375,3.265294339850535,.2207137520887008,2459164.900086203249,20201111.4000862,1631.071904642003,4.46563149799316,1.15259,448.5534503,3.5207E-8,7.0632E-9,9.6401E-8,4.0328E-6,1.4544E-5,1.7546E-5,1.0724E-5,8.505E-9,8.6233E-10,4.8776E-5,6.3726E-6,MBA,.39806
a0000227,2000227,"   227 Philosophia",227,Philosophia,,N,N,9.1,123.891,0.065,1.074,"JPL 40",2459000.5,59000,20200531.0000000,J2000,.1908370415695502,3.162513593554584,2.55898885543714,9.154547527020631,326.2064057277598,267.3905379046898,316.0331571122186,3.766038331672028,.1752489693358034,2459251.382176679364,20210205.8821767,2054.22035498643,5.62414881584238,1.56908,610.6388636,3.2299E-8,1.321E-8,1.0261E-7,4.2406E-6,2.3174E-5,2.6165E-5,1.3804E-5,1.5731E-8,1.0981E-9,7.9064E-5,1.2871E-5,MBA,.43161
